TIME,DISTANCE
0.1,25.127288496523995
0.2,25.126911219571426
0.30000000000000004,25.126394179712474
0.4,25.126434791221122
0.5,25.127033196163097
0.6,25.14008251431083
0.7,25.16203919930242
0.7999999999999999,25.18884910838544
0.8999999999999999,25.216280419902116
0.9999999999999999,25.24270601065621
