TIME,DISTANCE,w_cohere,w_avoid,w_align,w_random,max_acceleration,visible_distance,minimum_distance,max_velocity,weight,w_excretion_freq,w_attract,pheromone_decay,scout_velocity,scout_velocity_decay,scout_near,scout_min_neighbours,scout_minimum_distance,hive_pos
0.1,20.345,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
0.2,20.345,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
0.3,20.34,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
0.4,20.329,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
0.5,20.315,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
0.6,20.296,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
0.7,20.272,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
0.8,20.243,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
0.9,20.209,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
1.0,20.167,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
1.1,20.118,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
1.2,20.062,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
1.3,20.0,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
1.4,19.931,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
1.5,19.855,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
1.6,19.774,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
1.7,19.687,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
